-181.194, -48.964, 13.984, 23.050
-181.191, -49.431, 14.029, 23.083
-181.189, -49.900, 14.074, 23.116
-181.186, -50.370, 14.120, 23.149
-181.183, -50.842, 14.166, 23.182
-181.181, -51.316, 14.212, 23.215
-181.178, -51.791, 14.258, 23.248
-181.175, -52.267, 14.304, 23.281
-181.173, -52.745, 14.351, 23.314
-181.170, -53.224, 14.397, 23.347
-181.167, -53.706, 14.444, 23.380
-181.165, -54.188, 14.491, 23.413
-181.162, -54.672, 14.538, 23.446
-181.159, -55.158, 14.585, 23.479
-181.156, -55.646, 14.632, 23.512
-181.153, -56.135, 14.679, 23.545
-181.151, -56.625, 14.727, 23.578
-181.148, -57.117, 14.775, 23.611
-181.145, -57.611, 14.822, 23.644
-181.142, -58.106, 14.870, 23.677
-181.139, -58.603, 14.918, 23.710
-181.136, -59.102, 14.967, 23.743
-181.133, -59.602, 15.015, 23.776
-181.130, -60.103, 15.064, 23.809
-181.127, -60.607, 15.112, 23.842
-181.124, -61.112, 15.161, 23.875
-181.121, -61.618, 15.210, 23.908
-181.118, -62.127, 15.259, 23.941
-181.115, -62.636, 15.309, 23.974
-181.112, -63.148, 15.358, 24.007
-181.109, -63.661, 15.408, 24.040
-181.106, -64.176, 15.457, 24.073
-181.102, -64.693, 15.507, 24.106
-181.099, -65.211, 15.557, 24.139
-181.096, -65.731, 15.607, 24.172
-181.093, -66.252, 15.658, 24.205
-181.090, -66.775, 15.708, 24.238
-181.086, -67.300, 15.759, 24.271
-181.083, -67.827, 15.809, 24.304
-181.080, -68.355, 15.860, 24.337
-181.076, -68.885, 15.911, 24.370
-181.073, -69.417, 15.963, 24.403
-181.069, -69.950, 16.014, 24.436
-181.066, -70.485, 16.065, 24.469
-181.063, -71.022, 16.117, 24.502
-181.059, -71.561, 16.169, 24.535
-181.056, -72.101, 16.221, 24.568
-181.052, -72.643, 16.273, 24.601
-181.049, -73.187, 16.325, 24.634
-181.045, -73.732, 16.377, 24.667
-181.041, -74.279, 16.430, 24.700
-181.038, -74.828, 16.483, 24.733
-181.034, -75.379, 16.536, 24.766
-181.030, -75.932, 16.588, 24.799
-181.027, -76.486, 16.642, 24.832
-181.023, -77.042, 16.695, 24.865
-181.019, -77.600, 16.748, 24.898
-181.016, -78.159, 16.802, 24.931
-181.012, -78.721, 16.856, 24.964
-181.008, -79.284, 16.909, 24.997
-181.004, -79.849, 16.963, 25.030
-181.000, -80.416, 17.018, 25.063
-180.996, -80.985, 17.072, 25.096
-180.992, -81.555, 17.126, 25.129
-180.989, -82.127, 17.181, 25.162
-180.985, -82.701, 17.236, 25.195
-180.981, -83.277, 17.290, 25.228
-180.977, -83.855, 17.346, 25.261
-180.972, -84.435, 17.401, 25.294
-180.968, -85.016, 17.456, 25.327
-180.964, -85.599, 17.512, 25.360
-180.960, -86.184, 17.567, 25.393
-180.956, -86.771, 17.623, 25.426
-180.952, -87.360, 17.679, 25.459
-180.948, -87.951, 17.735, 25.492
-180.943, -88.543, 17.790, 25.525
-180.939, -89.138, 17.844, 25.558
-180.935, -89.734, 17.898, 25.591
-180.930, -90.332, 17.949, 25.624
-180.926, -90.931, 17.998, 25.657
-180.922, -91.532, 18.044, 25.690
-180.917, -92.135, 18.086, 25.723
-180.913, -92.738, 18.123, 25.756
-180.908, -93.343, 18.156, 25.789
-180.904, -93.949, 18.183, 25.822
-180.899, -94.555, 18.203, 25.855
-180.895, -95.162, 18.216, 25.888
-180.890, -95.769, 18.222, 25.921
-180.885, -96.376, 18.219, 25.954
-180.881, -96.983, 18.208, 25.987
-180.876, -97.589, 18.188, 26.020
-180.872, -98.194, 18.161, 26.053
-180.867, -98.798, 18.126, 26.086
-180.862, -99.401, 18.085, 26.119
-180.858, -100.002, 18.037, 26.152
-180.853, -100.601, 17.985, 26.185
-180.848, -101.199, 17.928, 26.218
-180.844, -101.794, 17.868, 26.251
-180.839, -102.388, 17.805, 26.284
-180.834, -102.979, 17.740, 26.317
-180.829, -103.569, 17.674, 26.350
-180.825, -104.156, 17.608, 26.383
-180.820, -104.741, 17.543, 26.416
-180.815, -105.324, 17.478, 26.449
-180.811, -105.904, 17.415, 26.482
-180.806, -106.483, 17.353, 26.515
-180.801, -107.060, 17.295, 26.548
-180.796, -107.635, 17.238, 26.581
-180.792, -108.208, 17.185, 26.614
-180.787, -108.780, 17.135, 26.647
-180.782, -109.349, 17.088, 26.680
-180.777, -109.918, 17.044, 26.713
-180.773, -110.485, 17.004, 26.746
-180.768, -111.051, 16.966, 26.779
-180.763, -111.616, 16.932, 26.812
-180.758, -112.180, 16.901, 26.845
-180.753, -112.742, 16.873, 26.878
-180.749, -113.304, 16.848, 26.911
-180.744, -113.866, 16.825, 26.944
-180.739, -114.426, 16.804, 26.977
-180.734, -114.986, 16.785, 27.010
-180.729, -115.545, 16.768, 27.043
-180.724, -116.104, 16.753, 27.076
-180.720, -116.662, 16.739, 27.109
-180.715, -117.220, 16.726, 27.142
-180.710, -117.777, 16.713, 27.175
-180.705, -118.334, 16.701, 27.208
-180.700, -118.891, 16.689, 27.241
-180.695, -119.447, 16.678, 27.274
-180.690, -120.002, 16.665, 27.307
-180.685, -120.558, 16.653, 27.340
-180.680, -121.112, 16.639, 27.373
-180.675, -121.667, 16.625, 27.406
-180.670, -122.221, 16.610, 27.439
-180.665, -122.774, 16.593, 27.472
-180.660, -123.326, 16.576, 27.505
-180.655, -123.878, 16.557, 27.538
-180.650, -124.430, 16.536, 27.571
-180.645, -124.980, 16.514, 27.604
-180.640, -125.530, 16.491, 27.637
-180.635, -126.079, 16.467, 27.670
-180.630, -126.627, 16.441, 27.703
-180.625, -127.175, 16.414, 27.736
-180.620, -127.721, 16.385, 27.769
-180.614, -128.266, 16.356, 27.802
-180.609, -128.811, 16.326, 27.835
-180.604, -129.354, 16.294, 27.868
-180.599, -129.896, 16.263, 27.901
-180.594, -130.437, 16.230, 27.934
-180.589, -130.978, 16.198, 27.967
-180.584, -131.517, 16.165, 28.000
-180.578, -132.054, 16.131, 28.033
-180.573, -132.591, 16.098, 28.066
-180.568, -133.127, 16.065, 28.099
-180.563, -133.662, 16.032, 28.132
-180.557, -134.195, 16.000, 28.165
-180.552, -134.728, 15.968, 28.198
-180.547, -135.259, 15.936, 28.231
-180.542, -135.789, 15.905, 28.264
-180.536, -136.319, 15.874, 28.297
-180.531, -136.847, 15.844, 28.330
-180.526, -137.374, 15.815, 28.363
-180.521, -137.901, 15.786, 28.396
-180.515, -138.426, 15.758, 28.429
-180.510, -138.951, 15.730, 28.462
-180.505, -139.475, 15.703, 28.495
-180.499, -139.997, 15.677, 28.528
-180.494, -140.519, 15.651, 28.561
-180.489, -141.040, 15.626, 28.594
-180.483, -141.561, 15.601, 28.627
-180.478, -142.080, 15.577, 28.660
-180.472, -142.599, 15.553, 28.693
-180.467, -143.117, 15.529, 28.726
-180.462, -143.634, 15.505, 28.759
-180.456, -144.150, 15.482, 28.792
-180.451, -144.665, 15.459, 28.825
-180.445, -145.180, 15.436, 28.858
-180.440, -145.694, 15.413, 28.891
-180.434, -146.207, 15.390, 28.924
-180.429, -146.720, 15.367, 28.957
-180.423, -147.231, 15.344, 28.990
-180.417, -147.742, 15.320, 29.023
-180.412, -148.252, 15.297, 29.056
-180.406, -148.761, 15.273, 29.089
-180.401, -149.270, 15.250, 29.122
-180.395, -149.778, 15.226, 29.155
-180.390, -150.285, 15.202, 29.188
-180.384, -150.791, 15.177, 29.221
-180.378, -151.296, 15.153, 29.254
-180.372, -151.800, 15.128, 29.287
-180.367, -152.304, 15.103, 29.320
-180.361, -152.807, 15.078, 29.353
-180.355, -153.309, 15.053, 29.386
-180.350, -153.810, 15.028, 29.419
-180.344, -154.310, 15.002, 29.452
-180.338, -154.809, 14.977, 29.485
-180.332, -155.308, 14.951, 29.518
-180.326, -155.806, 14.926, 29.551
-180.320, -156.302, 14.900, 29.584
-180.315, -156.798, 14.874, 29.617
-180.309, -157.294, 14.848, 29.650
-180.303, -157.788, 14.823, 29.683
-180.297, -158.281, 14.797, 29.716
-180.291, -158.774, 14.772, 29.749
-180.285, -159.266, 14.746, 29.782
-180.279, -159.756, 14.721, 29.815
-180.273, -160.246, 14.696, 29.848
-180.267, -160.736, 14.671, 29.881
-180.261, -161.224, 14.646, 29.914
-180.255, -161.712, 14.621, 29.947
-180.248, -162.198, 14.596, 29.980
-180.242, -162.684, 14.571, 30.013
-180.236, -163.169, 14.547, 30.046
-180.230, -163.653, 14.523, 30.079
-180.224, -164.137, 14.499, 30.112
-180.217, -164.620, 14.474, 30.145
-180.211, -165.101, 14.450, 30.178
-180.205, -165.582, 14.427, 30.211
-180.198, -166.063, 14.403, 30.244
-180.192, -166.542, 14.379, 30.277
-180.186, -167.021, 14.356, 30.310
-180.179, -167.499, 14.332, 30.343
-180.173, -167.976, 14.309, 30.376
-180.166, -168.452, 14.285, 30.409
-180.159, -168.928, 14.262, 30.442
-180.153, -169.403, 14.239, 30.475
-180.146, -169.877, 14.215, 30.508
-180.139, -170.350, 14.192, 30.541
-180.133, -170.822, 14.169, 30.574
-180.126, -171.294, 14.146, 30.607
-180.119, -171.765, 14.123, 30.640
-180.112, -172.235, 14.099, 30.673
-180.105, -172.704, 14.076, 30.706
-180.098, -173.173, 14.053, 30.739
-180.091, -173.641, 14.030, 30.772
-180.084, -174.108, 14.007, 30.805
-180.077, -174.574, 13.984, 30.838
-180.069, -175.039, 13.960, 30.871
-180.062, -175.504, 13.937, 30.904
-180.054, -175.968, 13.914, 30.937
-180.047, -176.431, 13.891, 30.970
-180.038, -176.894, 13.868, 31.003
-180.030, -177.355, 13.845, 31.036
-180.021, -177.816, 13.822, 31.069
-180.012, -178.276, 13.798, 31.102
-180.002, -178.735, 13.775, 31.135
-179.992, -179.194, 13.752, 31.168
-179.981, -179.652, 13.729, 31.201
-179.969, -180.108, 13.706, 31.234
-179.956, -180.565, 13.683, 31.267
-179.943, -181.020, 13.660, 31.300
-179.928, -181.474, 13.637, 31.333
-179.912, -181.928, 13.614, 31.366
-179.895, -182.381, 13.592, 31.399
-179.876, -182.833, 13.569, 31.432
-179.856, -183.284, 13.546, 31.465
-179.835, -183.735, 13.523, 31.498
-179.812, -184.184, 13.501, 31.531
-179.788, -184.633, 13.478, 31.564
-179.762, -185.081, 13.455, 31.597
-179.733, -185.528, 13.433, 31.630
-179.703, -185.974, 13.410, 31.663
-179.671, -186.419, 13.388, 31.696
-179.637, -186.864, 13.365, 31.729
-179.601, -187.307, 13.343, 31.762
-179.564, -187.750, 13.321, 31.795
-179.523, -188.191, 13.298, 31.828
-179.481, -188.632, 13.276, 31.861
-179.436, -189.071, 13.254, 31.894
-179.389, -189.510, 13.232, 31.927
-179.340, -189.948, 13.210, 31.960
-179.289, -190.384, 13.188, 31.993
-179.235, -190.820, 13.167, 32.026
-179.179, -191.255, 13.145, 32.059
-179.121, -191.688, 13.123, 32.092
-179.060, -192.121, 13.101, 32.125
-178.997, -192.552, 13.080, 32.158
-178.932, -192.982, 13.059, 32.191
-178.864, -193.412, 13.037, 32.224
-178.795, -193.840, 13.016, 32.257
-178.722, -194.267, 12.994, 32.290
-178.648, -194.693, 12.973, 32.323
-178.571, -195.118, 12.952, 32.356
-178.493, -195.542, 12.931, 32.389
-178.412, -195.965, 12.910, 32.422
-178.330, -196.387, 12.889, 32.455
-178.245, -196.807, 12.868, 32.488
-178.159, -197.227, 12.849, 32.521
-178.070, -197.645, 12.832, 32.554
-177.979, -198.063, 12.818, 32.587
-177.887, -198.480, 12.809, 32.620
-177.792, -198.896, 12.803, 32.653
-177.695, -199.311, 12.802, 32.686
-177.597, -199.727, 12.806, 32.719
-177.496, -200.142, 12.814, 32.752
-177.394, -200.557, 12.827, 32.785
-177.289, -200.972, 12.843, 32.818
-177.182, -201.387, 12.864, 32.851
-177.073, -201.803, 12.888, 32.884
-176.962, -202.219, 12.916, 32.917
-176.849, -202.635, 12.947, 32.950
-176.734, -203.052, 12.982, 32.983
-176.616, -203.470, 13.020, 33.016
-176.497, -203.888, 13.060, 33.049
-176.375, -204.307, 13.102, 33.082
-176.251, -204.727, 13.147, 33.115
-176.124, -205.148, 13.193, 33.148
-175.995, -205.570, 13.241, 33.181
-175.864, -205.993, 13.292, 33.214
-175.730, -206.417, 13.342, 33.247
-175.594, -206.841, 13.395, 33.280
-175.455, -207.267, 13.449, 33.313
-175.314, -207.694, 13.504, 33.346
-175.171, -208.123, 13.560, 33.379
-175.025, -208.552, 13.615, 33.412
-174.876, -208.982, 13.672, 33.445
-174.725, -209.414, 13.729, 33.478
-174.571, -209.846, 13.787, 33.511
-174.415, -210.280, 13.844, 33.544
-174.256, -210.715, 13.902, 33.577
-174.094, -211.151, 13.959, 33.610
-173.929, -211.588, 14.017, 33.643
-173.762, -212.025, 14.075, 33.676
-173.593, -212.464, 14.132, 33.709
-173.421, -212.904, 14.190, 33.742
-173.246, -213.345, 14.247, 33.775
-173.069, -213.787, 14.304, 33.808
-172.889, -214.230, 14.360, 33.841
-172.706, -214.674, 14.416, 33.874
-172.521, -215.119, 14.471, 33.907
-172.334, -215.565, 14.526, 33.940
-172.143, -216.012, 14.581, 33.973
-171.951, -216.459, 14.635, 34.006
-171.756, -216.908, 14.689, 34.039
-171.558, -217.357, 14.742, 34.072
-171.358, -217.807, 14.794, 34.105
-171.155, -218.258, 14.847, 34.138
-170.950, -218.710, 14.899, 34.171
-170.743, -219.163, 14.950, 34.204
-170.533, -219.616, 15.001, 34.237
-170.321, -220.070, 15.051, 34.270
-170.107, -220.525, 15.102, 34.303
-169.890, -220.980, 15.151, 34.336
-169.671, -221.437, 15.201, 34.369
-169.450, -221.894, 15.250, 34.402
-169.226, -222.352, 15.299, 34.435
-169.001, -222.810, 15.348, 34.468
-168.773, -223.270, 15.396, 34.501
-168.543, -223.730, 15.445, 34.534
-168.311, -224.191, 15.493, 34.567
-168.077, -224.652, 15.541, 34.600
-167.840, -225.115, 15.589, 34.633
-167.602, -225.578, 15.638, 34.666
-167.362, -226.042, 15.686, 34.699
-167.120, -226.506, 15.734, 34.732
-166.876, -226.972, 15.782, 34.765
-166.630, -227.438, 15.830, 34.798
-166.382, -227.905, 15.878, 34.831
-166.132, -228.373, 15.926, 34.864
-165.880, -228.842, 15.975, 34.897
-165.626, -229.311, 16.024, 34.930
-165.370, -229.781, 16.072, 34.963
-165.113, -230.253, 16.121, 34.996
-164.854, -230.725, 16.170, 35.029
-164.593, -231.198, 16.220, 35.062
-164.330, -231.672, 16.269, 35.095
-164.066, -232.147, 16.319, 35.128
-163.800, -232.623, 16.369, 35.161
-163.532, -233.100, 16.419, 35.194
-163.263, -233.577, 16.470, 35.227
-162.992, -234.056, 16.520, 35.260
-162.719, -234.536, 16.571, 35.293
-162.445, -235.017, 16.622, 35.326
-162.169, -235.499, 16.674, 35.359
-161.892, -235.983, 16.725, 35.392
-161.613, -236.467, 16.777, 35.425
-161.333, -236.952, 16.829, 35.458
-161.052, -237.439, 16.882, 35.491
-160.768, -237.927, 16.934, 35.524
-160.484, -238.416, 16.987, 35.557
-160.198, -238.906, 17.040, 35.590
-159.911, -239.398, 17.093, 35.623
-159.622, -239.891, 17.147, 35.656
-159.332, -240.385, 17.201, 35.689
-159.041, -240.880, 17.255, 35.722
-158.749, -241.377, 17.309, 35.755
-158.455, -241.876, 17.363, 35.788
-158.160, -242.375, 17.418, 35.821
-157.865, -242.877, 17.473, 35.854
-157.568, -243.379, 17.527, 35.887
-157.270, -243.884, 17.583, 35.920
-156.971, -244.389, 17.638, 35.953
-156.671, -244.897, 17.693, 35.986
-156.370, -245.406, 17.749, 36.019
-156.069, -245.917, 17.805, 36.052
-155.767, -246.429, 17.861, 36.085
-155.464, -246.943, 17.917, 36.118
-155.160, -247.459, 17.973, 36.151
-154.856, -247.977, 18.030, 36.184
-154.552, -248.497, 18.086, 36.217
-154.247, -249.019, 18.143, 36.250
-153.942, -249.543, 18.200, 36.283
-153.637, -250.069, 18.256, 36.316
-153.332, -250.597, 18.313, 36.349
-153.027, -251.128, 18.370, 36.382
-152.722, -251.661, 18.427, 36.415
-152.418, -252.196, 18.484, 36.448
-152.114, -252.734, 18.541, 36.481
-151.811, -253.274, 18.598, 36.514
-151.509, -253.816, 18.654, 36.547
-151.207, -254.362, 18.711, 36.580
-150.906, -254.910, 18.766, 36.613
-150.606, -255.460, 18.820, 36.646
-150.308, -256.014, 18.872, 36.679
-150.011, -256.570, 18.922, 36.712
-149.716, -257.128, 18.971, 36.745
-149.422, -257.689, 19.015, 36.778
-149.130, -258.253, 19.056, 36.811
-148.841, -258.819, 19.093, 36.844
-148.553, -259.388, 19.125, 36.877
-148.268, -259.959, 19.152, 36.910
-147.986, -260.532, 19.173, 36.943
-147.707, -261.107, 19.188, 36.976
-147.431, -261.683, 19.196, 37.009
-147.158, -262.262, 19.197, 37.042
-146.888, -262.842, 19.191, 37.075
-146.623, -263.423, 19.178, 37.108
-146.361, -264.005, 19.158, 37.141
-146.103, -264.588, 19.131, 37.174
-145.850, -265.172, 19.101, 37.207
-145.601, -265.756, 19.069, 37.240
-145.356, -266.341, 19.036, 37.273
-145.115, -266.927, 19.004, 37.306
-144.878, -267.513, 18.974, 37.339
-144.646, -268.100, 18.947, 37.372
-144.417, -268.688, 18.923, 37.405
-144.194, -269.277, 18.902, 37.438
-143.974, -269.867, 18.886, 37.471
-143.758, -270.457, 18.874, 37.504
-143.545, -271.049, 18.868, 37.537
-143.337, -271.643, 18.865, 37.570
-143.132, -272.237, 18.865, 37.603
-142.931, -272.833, 18.870, 37.636
-142.733, -273.430, 18.877, 37.669
-142.539, -274.029, 18.888, 37.702
-142.348, -274.630, 18.900, 37.735
-142.161, -275.231, 18.915, 37.768
-141.976, -275.835, 18.931, 37.801
-141.795, -276.440, 18.949, 37.834
-141.617, -277.046, 18.967, 37.867
-141.442, -277.654, 18.986, 37.900
-141.270, -278.264, 19.004, 37.933
-141.101, -278.875, 19.022, 37.966
-140.935, -279.487, 19.039, 37.999
-140.773, -280.101, 19.055, 38.032
-140.613, -280.716, 19.068, 38.065
-140.456, -281.332, 19.080, 38.098
-140.303, -281.950, 19.089, 38.131
-140.152, -282.568, 19.095, 38.164
-140.004, -283.187, 19.097, 38.197
-139.859, -283.807, 19.095, 38.230
-139.718, -284.427, 19.090, 38.263
-139.579, -285.047, 19.080, 38.296
-139.444, -285.668, 19.066, 38.329
-139.311, -286.289, 19.047, 38.362
-139.182, -286.910, 19.024, 38.395
-139.056, -287.530, 18.996, 38.428
-138.933, -288.150, 18.965, 38.461
-138.813, -288.770, 18.929, 38.494
-138.697, -289.388, 18.890, 38.527
-138.583, -290.006, 18.848, 38.560
-138.473, -290.623, 18.803, 38.593
-138.365, -291.239, 18.756, 38.626
-138.261, -291.854, 18.707, 38.659
-138.160, -292.468, 18.656, 38.692
-138.062, -293.080, 18.605, 38.725
-137.967, -293.691, 18.553, 38.758
-137.875, -294.301, 18.500, 38.791
-137.786, -294.910, 18.448, 38.824
-137.700, -295.517, 18.396, 38.857
-137.617, -296.123, 18.345, 38.890
-137.538, -296.728, 18.296, 38.923
-137.460, -297.332, 18.247, 38.956
-137.386, -297.934, 18.200, 38.989
-137.315, -298.535, 18.154, 39.022
-137.246, -299.135, 18.111, 39.055
-137.181, -299.734, 18.069, 39.088
-137.118, -300.332, 18.029, 39.121
-137.058, -300.929, 17.991, 39.154
-137.001, -301.525, 17.955, 39.187
-136.947, -302.121, 17.920, 39.220
-136.896, -302.715, 17.888, 39.253
-136.847, -303.308, 17.857, 39.286
-136.802, -303.901, 17.829, 39.319
-136.759, -304.493, 17.801, 39.352
-136.719, -305.085, 17.775, 39.385
-136.681, -305.675, 17.751, 39.418
-136.647, -306.266, 17.728, 39.451
-136.615, -306.855, 17.706, 39.484
-136.586, -307.444, 17.684, 39.517
-136.559, -308.032, 17.664, 39.550
-136.536, -308.620, 17.644, 39.583
-136.515, -309.208, 17.624, 39.616
-136.497, -309.794, 17.605, 39.649
-136.482, -310.380, 17.586, 39.682
-136.470, -310.966, 17.567, 39.715
-136.461, -311.551, 17.547, 39.748
-136.454, -312.135, 17.528, 39.781
-136.451, -312.719, 17.508, 39.814
-136.451, -313.302, 17.487, 39.847
-136.453, -313.884, 17.466, 39.880
-136.459, -314.466, 17.444, 39.913
-136.467, -315.047, 17.422, 39.946
-136.479, -315.627, 17.399, 39.979
-136.493, -316.206, 17.375, 40.012
-136.510, -316.784, 17.350, 40.045
-136.531, -317.361, 17.325, 40.078
-136.554, -317.937, 17.298, 40.111
-136.581, -318.512, 17.271, 40.144
-136.611, -319.087, 17.243, 40.177
-136.643, -319.660, 17.215, 40.210
-136.680, -320.231, 17.185, 40.243
-136.719, -320.802, 17.156, 40.276
-136.762, -321.371, 17.125, 40.309
-136.807, -321.939, 17.094, 40.342
-136.856, -322.506, 17.063, 40.375
-136.908, -323.071, 17.032, 40.408
-136.964, -323.636, 17.000, 40.441
-137.022, -324.198, 16.968, 40.474
-137.085, -324.759, 16.937, 40.507
-137.150, -325.319, 16.905, 40.540
-137.219, -325.877, 16.873, 40.573
-137.291, -326.434, 16.841, 40.606
-137.366, -326.990, 16.810, 40.639
-137.445, -327.543, 16.779, 40.672
-137.528, -328.096, 16.747, 40.705
-137.614, -328.646, 16.717, 40.738
-137.703, -329.195, 16.686, 40.771
-137.796, -329.743, 16.656, 40.804
-137.893, -330.289, 16.627, 40.837
-137.992, -330.833, 16.598, 40.870
-138.096, -331.376, 16.569, 40.903
-138.203, -331.917, 16.541, 40.936
-138.313, -332.456, 16.513, 40.969
-138.428, -332.993, 16.484, 41.002
-138.546, -333.529, 16.457, 41.035
-138.668, -334.063, 16.430, 41.068
-138.794, -334.595, 16.403, 41.101
-138.923, -335.126, 16.377, 41.134
-139.056, -335.654, 16.351, 41.167
-139.193, -336.181, 16.325, 41.200
-139.333, -336.706, 16.300, 41.233
-139.476, -337.229, 16.275, 41.266
-139.624, -337.750, 16.250, 41.299
-139.775, -338.270, 16.225, 41.332
-139.929, -338.787, 16.200, 41.365
-140.087, -339.303, 16.176, 41.398
-140.248, -339.816, 16.151, 41.431
-140.412, -340.328, 16.127, 41.464
-140.580, -340.838, 16.102, 41.497
-140.750, -341.347, 16.078, 41.530
-140.924, -341.853, 16.054, 41.563
-141.100, -342.357, 16.029, 41.596
-141.278, -342.860, 16.005, 41.629
-141.460, -343.361, 15.980, 41.662
-141.645, -343.860, 15.955, 41.695
-141.831, -344.357, 15.930, 41.728
-142.021, -344.852, 15.905, 41.761
-142.212, -345.346, 15.879, 41.794
-142.406, -345.837, 15.853, 41.827
-142.602, -346.327, 15.828, 41.860
-142.800, -346.815, 15.802, 41.893
-143.000, -347.302, 15.775, 41.926
-143.202, -347.786, 15.749, 41.959
-143.407, -348.269, 15.722, 41.992
-143.613, -348.750, 15.696, 42.025
-143.820, -349.230, 15.669, 42.058
-144.030, -349.707, 15.642, 42.091
-144.241, -350.183, 15.615, 42.124
-144.454, -350.657, 15.589, 42.157
-144.669, -351.129, 15.565, 42.190
-144.886, -351.600, 15.544, 42.223
-145.104, -352.070, 15.527, 42.256
-145.324, -352.538, 15.514, 42.289
-145.545, -353.005, 15.505, 42.322
-145.768, -353.471, 15.501, 42.355
-145.993, -353.937, 15.502, 42.388
-146.219, -354.401, 15.507, 42.421
-146.447, -354.866, 15.517, 42.454
-146.677, -355.330, 15.532, 42.487
-146.908, -355.794, 15.550, 42.520
-147.141, -356.258, 15.573, 42.553
-147.376, -356.722, 15.599, 42.586
-147.612, -357.186, 15.629, 42.619
-147.850, -357.651, 15.662, 42.652
-148.089, -358.116, 15.698, 42.685
-148.330, -358.582, 15.738, 42.718
-148.573, -359.048, 15.779, 42.751
-148.817, -359.516, 15.824, 42.784
-149.063, -359.984, 15.871, 42.817
-149.310, -360.454, 15.919, 42.850
-149.559, -360.924, 15.970, 42.883
-149.809, -361.396, 16.023, 42.916
-150.061, -361.868, 16.077, 42.949
-150.314, -362.343, 16.133, 42.982
-150.569, -362.818, 16.190, 43.015
-150.825, -363.295, 16.249, 43.048
-151.083, -363.773, 16.308, 43.081
-151.342, -364.253, 16.369, 43.114
-151.602, -364.735, 16.431, 43.147
-151.864, -365.218, 16.493, 43.180
-152.127, -365.702, 16.556, 43.213
-152.392, -366.188, 16.620, 43.246
-152.658, -366.676, 16.684, 43.279
-152.925, -367.166, 16.749, 43.312
-153.194, -367.658, 16.815, 43.345
-153.464, -368.151, 16.880, 43.378
-153.735, -368.646, 16.946, 43.411
-154.008, -369.142, 17.013, 43.444
-154.281, -369.641, 17.079, 43.477
-154.556, -370.142, 17.146, 43.510
-154.832, -370.644, 17.212, 43.543
-155.110, -371.148, 17.279, 43.576
-155.388, -371.655, 17.346, 43.609
-155.668, -372.163, 17.413, 43.642
-155.948, -372.673, 17.479, 43.675
-156.230, -373.185, 17.546, 43.708
-156.513, -373.699, 17.613, 43.741
-156.797, -374.214, 17.679, 43.774
-157.082, -374.732, 17.745, 43.807
-157.367, -375.252, 17.811, 43.840
-157.654, -375.774, 17.877, 43.873
-157.942, -376.298, 17.943, 43.906
-158.230, -376.823, 18.008, 43.939
-158.520, -377.351, 18.073, 43.972
-158.810, -377.881, 18.138, 44.005
-159.101, -378.413, 18.203, 44.038
-159.393, -378.947, 18.268, 44.071
-159.686, -379.482, 18.332, 44.104
-159.979, -380.020, 18.396, 44.137
-160.273, -380.560, 18.459, 44.170
-160.568, -381.102, 18.523, 44.203
-160.863, -381.646, 18.586, 44.236
-161.159, -382.192, 18.649, 44.269
-161.455, -382.741, 18.712, 44.302
-161.752, -383.291, 18.774, 44.335
-162.050, -383.843, 18.836, 44.368
-162.348, -384.398, 18.898, 44.401
-162.646, -384.954, 18.960, 44.434
-162.945, -385.513, 19.021, 44.467
-163.244, -386.073, 19.083, 44.500
-163.544, -386.636, 19.144, 44.533
-163.844, -387.201, 19.205, 44.566
-164.144, -387.768, 19.266, 44.599
-164.445, -388.338, 19.326, 44.632
-164.745, -388.909, 19.387, 44.665
-165.046, -389.483, 19.447, 44.698
-165.347, -390.059, 19.508, 44.731
-165.649, -390.636, 19.568, 44.764
-165.950, -391.217, 19.628, 44.797
-166.252, -391.799, 19.688, 44.830
-166.553, -392.384, 19.748, 44.863
-166.855, -392.970, 19.808, 44.896
-167.156, -393.559, 19.868, 44.929
-167.458, -394.151, 19.928, 44.962
-167.759, -394.744, 19.988, 44.995
-168.061, -395.340, 20.048, 45.028
-168.362, -395.939, 20.108, 45.061
-168.663, -396.539, 20.168, 45.094
-168.963, -397.142, 20.228, 45.127
-169.264, -397.747, 20.288, 45.160
-169.564, -398.355, 20.347, 45.193
-169.864, -398.965, 20.407, 45.226
-170.163, -399.578, 20.468, 45.259
-170.462, -400.192, 20.528, 45.292
-170.761, -400.810, 20.588, 45.325
-171.059, -401.430, 20.648, 45.358
-171.357, -402.052, 20.708, 45.391
-171.654, -402.676, 20.768, 45.424
-171.951, -403.304, 20.827, 45.457
-172.247, -403.933, 20.885, 45.490
-172.542, -404.565, 20.942, 45.523
-172.836, -405.200, 20.998, 45.556
-173.130, -405.836, 21.052, 45.589
-173.423, -406.475, 21.102, 45.622
-173.715, -407.117, 21.150, 45.655
-174.006, -407.760, 21.194, 45.688
-174.295, -408.405, 21.234, 45.721
-174.583, -409.053, 21.269, 45.754
-174.870, -409.701, 21.298, 45.787
-175.156, -410.352, 21.320, 45.820
-175.440, -411.003, 21.335, 45.853
-175.722, -411.656, 21.342, 45.886
-176.002, -412.310, 21.340, 45.919
-176.279, -412.964, 21.329, 45.952
-176.555, -413.618, 21.309, 45.985
-176.828, -414.273, 21.281, 46.018
-177.098, -414.927, 21.244, 46.051
-177.365, -415.581, 21.198, 46.084
-177.630, -416.234, 21.146, 46.117
